Brand_ID,Classification,Price,quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_chlorides
Wi01-3273,White,19.99,7,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,0.020466597
Wi01-3274,White,11.99,5,7.4,0.31,0.74,10.7,0.039,51,147,0.9977,3.02,0.43,8.7,0.036419789
Wi01-3275,White,26.99,7,9.2,0.25,0.34,1.2,0.026,31,93,0.9916,2.93,0.37,11.3,0.019183401
Wi01-3276,White,19.99,6,5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,0.026699133
Wi01-3277,White,14.99,6,6.9,0.22,0.31,6.3,0.029,41,131,0.99326,3.08,0.49,10.8,0.031774175
Wi01-3278,White,14.99,5,6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7,0.047881484
Wi01-3279,White,14.99,5,7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,0.041479835
Wi01-3280,White,18.99,7,6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.13333333,0.020062756
Wi01-3281,White,17.99,6,8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,0.027870602
Wi01-3282,White,13.99,5,7.1,0.33,0.64,13.2,0.056,12,105,0.9972,3.05,0.39,9.2,0.036559195
Wi01-3283,White,17.99,6,6.7,0.26,0.3,1.8,0.043,25,121,0.9944,3.44,0.61,10.2,0.026439289
Wi01-3284,White,17.99,6,7.3,0.26,0.3,9.3,0.05,35,154,0.99581,3.21,0.5,10.4,0.025682117
Wi01-3285,White,20.99,7,7.1,0.44,0.23,5.8,0.035,24,100,0.99062,3.15,0.57,13.2,0.020234354
Wi01-3286,White,8.99,5,5.9,0.44,0.33,1.2,0.049,12,117,0.99134,3.46,0.44,11.5,0.034166892
Wi01-3287,White,13.99,5,8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,0.044886527
Wi01-3288,White,14.99,6,7.6,0.3,0.27,10.6,0.039,31,119,0.99815,3.27,0.3,9.3,0.032001946
Wi01-3289,White,14.99,6,6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,0.024957012
Wi01-3290,White,24.99,7,8.6,0.265,0.36,1.2,0.034,15,80,0.9913,2.95,0.36,11.4,0.02338
Wi01-3291,White,15.99,6,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,0.029726516
Wi01-3292,White,9.99,5,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,0.039524286
Wi01-3293,White,17.99,6,5.1,0.165,0.22,5.7,0.047,42,146,0.9934,3.18,0.55,9.9,0.027685416
Wi01-3294,White,11.99,5,8.2,0.17,0.32,1.5,0.05,17,101,0.994,3.14,0.58,9.5,0.044886527
Wi01-3295,White,19.99,6,6.7,0.53,0.29,4.3,0.069,20,114,0.99014,3.22,0.59,13.4,0.032001946
Wi01-3296,White,19.99,6,7.2,0.23,0.82,1.3,0.149,70,109,0.99304,2.93,0.42,9.2,0.028825006
Wi01-3297,White,15.99,6,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,0.024414063
Wi01-3298,White,17.99,6,6.4,0.38,0.2,5.3,0.117,57,181,0.99459,3.24,0.43,9.5,0.024957012
Wi01-3299,White,16.99,6,5,0.33,0.23,11.8,0.03,23,158,0.99322,3.41,0.64,11.8,0.025847541
Wi01-3300,White,12.99,5,8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9,0.034937549
Wi01-3301,White,8.99,5,6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,0.034937549
Wi01-3302,White,18.99,6,6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6,0.027411078
Wi01-3303,White,12.99,5,6.6,0.3,0.3,4.8,0.17,60,166,0.9946,3.18,0.47,9.4,0.04585284
Wi01-3304,White,17.99,6,7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,0.029320698
Wi01-3305,White,6.99,4,9.8,0.36,0.46,10.5,0.038,4,83,0.9956,2.89,0.3,10.1,0.05484591
Wi01-3306,White,8.99,5,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,0.048730806
Wi01-3307,White,14.99,6,6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,0.028533601
Wi01-3308,White,12.99,5,6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,0.046248121
Wi01-3309,White,23.99,7,6.5,0.37,0.3,2.2,0.033,39,107,0.98894,3.22,0.53,13.5,0.020408163
Wi01-3310,White,8.99,5,6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,0.048091721
Wi01-3311,White,13.99,6,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,0.02576463
Wi01-3312,White,33.99,8,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,0.015241579
Wi01-3313,White,15.99,6,6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,0.027870602
Wi01-3314,White,18.99,6,6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1,0.027140798
Wi01-3315,White,12.99,5,6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,0.036982249
Wi01-3316,White,23.99,7,6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,0.022545068
Wi01-3317,White,18.99,6,6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,0.030245747
Wi01-3318,White,10.99,5,5.9,0.42,0.36,2.4,0.034,19,77,0.99184,3.25,0.48,10.9,0.042512488
Wi01-3319,White,9.99,4,10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9,0.049824617
Wi01-3320,White,13.99,6,5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,0.032232175
Wi01-3321,White,14.99,5,6.2,0.25,0.47,11.6,0.048,62,210,0.9968,3.19,0.5,9.5,0.042164026
Wi01-3322,White,14.99,6,5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,0.028151885
Wi01-3323,White,14.99,5,6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,0.0419914
Wi01-3324,White,17.99,6,6.3,0.22,0.33,1.7,0.041,67,164,0.9928,3.32,0.56,10.4,0.031774175
Wi01-3325,White,12.99,5,7.7,0.3,0.42,14.3,0.045,45,213,0.9991,3.18,0.63,9.2,0.038296422
Wi01-3326,White,13.99,5,6.5,0.46,0.41,16.8,0.084,59,222,0.9993,3.18,0.58,9,0.039524286
Wi01-3327,White,19.99,6,7.9,0.12,0.49,5.2,0.049,33,152,0.9952,3.18,0.47,10.6,0.026353517
Wi01-3328,White,14.99,5,6.8,0.18,0.21,5.4,0.053,34,104,0.99445,3.3,0.43,9.4,0.033421455
Wi01-3329,White,18.99,7,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,0.020525283
Wi01-3330,White,9.99,5,6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,0.03379109
Wi01-3331,White,18.99,6,6.7,0.51,0.24,2.1,0.043,14,155,0.9904,3.22,0.6,13,0.024722123
Wi01-3332,White,18.99,7,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,0.01902497
Wi01-3333,White,33.99,8,5.8,0.21,0.32,1.6,0.045,38,95,0.98946,3.23,0.94,12.4,0.01448098
Wi01-3334,White,11.99,5,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,0.036699403
Wi01-3335,White,18.99,6,7.4,0.37,0.35,5.7,0.061,12,94,0.9965,3.48,0.69,10.7,0.024567369
Wi01-3336,White,10.99,5,7,0.39,0.21,10.7,0.098,13,91,0.99657,3.03,0.47,9.3,0.034293553
Wi01-3337,White,13.99,6,6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,0.024037017
Wi01-3338,White,19.99,6,6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2,0.024111724
Wi01-3339,White,16.99,6,7.6,0.26,0.32,1.3,0.048,23,76,0.9903,2.96,0.46,12,0.030995834
Wi01-3340,White,18.99,6,9.2,0.27,0.34,10.5,0.043,49,228,0.9974,3.04,0.41,10.4,0.031105263
Wi01-3341,White,13.99,5,6.9,0.44,0.18,11.8,0.051,26,126,0.9975,3.23,0.48,9.1,0.035870064
Wi01-3342,White,14.99,5,7.2,0.2,0.25,4.5,0.044,31,109,0.9949,3.23,0.36,9.4,0.034548997
Wi01-3343,White,13.99,6,7.4,0.27,0.48,1.1,0.047,17,132,0.9914,3.19,0.49,11.6,0.024414063
Wi01-3344,White,18.99,6,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,0.025355998
Wi01-3345,White,12.99,5,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5,0.033421455
Wi01-3346,White,8.99,5,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,0.04432133
Wi01-3347,White,14.99,5,7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,0.036699403
Wi01-3348,White,19.99,6,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,0.029021763
Wi01-3349,White,24.99,7,7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,0.022956841
Wi01-3350,White,8.99,4,9.2,0.28,0.49,11.8,0.042,29,137,0.998,3.1,0.34,10.1,0.080707645
Wi01-3351,White,11.99,5,7.1,0.14,0.35,1.4,0.039,24,128,0.99212,2.97,0.68,10.4,0.044696932
Wi01-3352,White,14.99,5,5.1,0.52,0.06,2.7,0.052,30,79,0.9932,3.32,0.43,9.3,0.046248121
Wi01-3353,White,16.99,6,6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,0.023814967
Wi01-3354,White,18.99,6,6.1,0.41,0.24,1.6,0.049,16,137,0.993,3.32,0.5,10.4,0.030778701
Wi01-3355,White,17.99,6,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,0.02480005
Wi01-3356,White,19.99,6,7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,0.024878345
Wi01-3357,White,12.99,5,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,0.033057851
Wi01-3358,White,8.99,5,6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,0.0336672
Wi01-3359,White,26.99,7,6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,0.021947874
Wi01-3360,White,14.99,6,6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,0.027593514
Wi01-3361,White,10.99,5,7.6,0.28,0.17,1.6,0.046,28,117,0.99288,3.08,0.43,10,0.04233772
Wi01-3362,White,15.99,6,7.4,0.19,0.3,1.4,0.057,33,135,0.993,3.12,0.5,9.6,0.032700149
Wi01-3363,White,10.99,5,6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,0.044696932
Wi01-3364,White,16.99,6,7.6,0.16,0.44,1.4,0.043,25,109,0.9932,3.11,0.75,10.3,0.030886981
Wi01-3365,White,11.99,5,7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,0.048946668
Wi01-3366,White,19.99,7,5.8,0.3,0.38,4.9,0.039,22,86,0.98963,3.23,0.58,13.1,0.018868494
Wi01-3367,White,18.99,6,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,0.032464897
Wi01-3368,White,17.99,6,6.4,0.15,0.4,1.3,0.053,61,146,0.99112,3.17,0.68,11,0.023668639
Wi01-3369,White,18.99,7,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,0.021187832
Wi01-3370,White,12.99,5,7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,0.036699403
Wi01-3371,White,22.99,7,6.8,0.475,0.33,3.95,0.047,16,81,0.98988,3.23,0.53,13.4,0.021626298
Wi01-3372,White,13.99,5,6.6,0.905,0.19,0.8,0.048,17,204,0.9934,3.34,0.56,10,0.033915665
Wi01-3373,White,12.99,5,6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,0.036982249
Wi01-3374,White,18.99,7,7.5,0.16,0.38,12.7,0.043,70.5,163,0.99706,3.15,0.82,10.4,0.023523655
Wi01-3375,White,15.99,6,6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1,0.030670989
Wi01-3376,White,23.99,7,6.8,0.3,0.29,6.2,0.025,29,95,0.99071,3.03,0.32,12.9,0.020702862
Wi01-3377,White,25.99,7,6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.15,0.021499643
Wi01-3378,White,18.99,6,6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8,0.02576463
Wi01-3379,White,11.99,5,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,0.039057008
Wi01-3380,White,14.99,6,8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,0.031887755
Wi01-3381,White,13.99,6,5.9,0.2,0.4,1.3,0.047,23,92,0.99232,3.2,0.45,10,0.024722123
Wi01-3382,White,9.99,5,6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,0.040812162
Wi01-3383,White,13.99,5,6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,0.038903089
Wi01-3384,White,18.99,6,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,0.026612094
Wi01-3385,White,17.99,6,6.6,0.22,0.3,14.7,0.045,50,136,0.99704,3.14,0.37,10.6,0.029220542
Wi01-3386,White,14.99,6,8.8,0.33,0.36,2.1,0.034,19,125,0.99166,2.96,0.98,12.7,0.02750207
Wi01-3387,White,21.99,7,6,0.29,0.27,2.3,0.044,20,117,0.9895,3.31,0.41,12.7,0.018017206
Wi01-3388,White,11.99,5,6.6,0.22,0.37,1.6,0.04,31,101,0.99009,3.15,0.66,12,0.045462605
Wi01-3389,White,15.99,6,8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,0.024037017
Wi01-3390,White,16.99,6,6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7,0.032001946
Wi01-3391,White,13.99,6,6,0.17,0.29,5,0.028,25,108,0.99076,3.14,0.34,12.3,0.031325867
Wi01-3392,White,13.99,5,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,0.039367599
Wi01-3393,White,17.99,6,6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3,0.026962826
Wi01-3394,White,14.99,6,6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5,0.032937968
Wi01-3395,White,16.99,6,7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4,0.026962826
Wi01-3396,White,13.99,6,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,0.024262187
Wi01-3397,White,15.99,6,7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,0.029120898
Wi01-3398,White,20.99,7,5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7,0.020062756
Wi01-3399,White,23.99,7,7,0.22,0.31,2.7,0.03,41,136,0.9898,3.16,0.37,12.7,0.020584221
Wi01-3400,White,11.99,5,6,0.42,0.41,12.4,0.032,50,179,0.99622,3.14,0.6,9.7,0.03379109
Wi01-3401,White,17.99,6,5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,0.024262187
Wi01-3402,White,19.99,6,6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,0.031548827
Wi01-3403,White,19.99,7,7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,0.018920438
Wi01-3404,White,14.99,5,7.3,0.25,0.29,7.5,0.049,38,158,0.9965,3.43,0.38,9.6,0.033915665
Wi01-3405,White,18.99,6,7.1,0.28,0.26,2.8,0.039,50,118,0.9908,3.06,0.59,11.2,0.029320698
Wi01-3406,White,19.99,6,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,0.025036052
Wi01-3407,White,9.99,5,6.3,0.3,0.2,3.7,0.039,34,132,0.99158,3,0.38,10.7,0.033421455
Wi01-3408,White,19.99,6,6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,0.031325867
Wi01-3409,White,14.99,5,7.6,0.285,0.32,14.6,0.063,32,201,0.998,3,0.45,9.2,0.04432133
Wi01-3410,White,18.99,6,7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9,0.0316612
Wi01-3411,White,26.99,7,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,0.019397739
Wi01-3412,White,17.99,6,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9,0.026786599
Wi01-3413,White,16.99,6,7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,0.027593514
Wi01-3414,White,26.99,7,6.9,0.31,0.32,1.6,0.036,34,114,0.99068,3.19,0.45,11.4,0.022887433
Wi01-3415,White,27.99,8,6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,0.013906194
Wi01-3416,White,19.99,6,6.1,0.15,0.29,6.2,0.046,39,151,0.99471,3.6,0.44,10.6,0.023962657
Wi01-3417,White,25.99,7,5.8,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,0.020943242
Wi01-3418,White,14.99,6,6.6,0.24,0.28,6.7,0.032,26,91,0.99172,3.13,0.32,12.3,0.031325867
Wi01-3419,White,37.99,8,7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,0.014411527
Wi01-3420,White,24.99,7,5.9,0.4,0.32,6,0.034,50,127,0.992,3.51,0.58,12.5,0.01902497
Wi01-3421,White,14.99,6,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,0.024262187
Wi01-3422,White,5.99,3,7.1,0.49,0.22,2,0.047,146.5,307.5,0.9924,3.24,0.37,11,0.114134405
Wi01-3423,White,18.99,6,7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6,0.030563842
Wi01-3424,White,13.99,5,6.6,0.19,0.33,1.8,0.035,42,148,0.99196,3.15,0.36,10.2,0.041311389
Wi01-3425,White,14.99,6,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,0.023814967
Wi01-3426,White,16.99,6,7.2,0.32,0.4,8.7,0.038,45,154,0.99568,3.2,0.47,10.4,0.031887755
Wi01-3427,White,13.99,5,7.6,0.35,0.46,14.7,0.047,33,151,0.99709,3.03,0.53,10.3,0.035870064
Wi01-3428,White,16.99,6,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,0.03143705
Wi01-3429,White,17.99,6,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,0.028923134
Wi01-3430,White,12.99,5,6.6,0.34,0.18,6.4,0.082,47,240,0.9971,3.42,0.48,9.2,0.043043336
Wi01-3431,White,26.99,7,6.1,0.33,0.3,3,0.036,30,124,0.98922,3.31,0.4,13.1,0.018868494
Wi01-3432,White,30.99,8,5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,0.01652117
Wi01-3433,White,16.99,6,7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,0.028533601
Wi01-3434,White,8.99,5,6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,0.040977561
Wi01-3435,White,14.99,6,6.9,0.22,0.31,6.3,0.029,41,131,0.99326,3.08,0.49,10.8,0.031887755
Wi01-3436,White,16.99,6,6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,0.025518276
Wi01-3437,White,21.99,7,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,0.022545068
Wi01-3438,White,21.99,7,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,0.020822532
Wi01-3439,White,17.99,6,5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,0.025847541
Wi01-3440,White,12.99,5,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,0.041649313
Wi01-3441,White,9.99,5,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,0.036143359
Wi01-3442,White,18.99,6,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,0.025115468
Wi01-3443,White,11.99,5,6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,0.047881484
Wi01-3444,White,13.99,6,8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,0.026786599
Wi01-3445,White,13.99,5,6.4,0.28,0.45,8.6,0.057,47,223,0.99654,3.16,0.51,9.1,0.035200237
Wi01-3446,White,18.99,7,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,0.021249649
Wi01-3447,White,7.99,4,5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,0.58,9.55,0.063769003
Wi01-3448,White,21.99,7,6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,0.019726045
Wi01-3449,White,10.99,5,7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,0.045269353
Wi01-3450,White,14.99,6,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,0.026786599
Wi01-3451,White,15.99,6,6.4,0.36,0.2,5.7,0.118,61,172,0.9946,3.24,0.43,9.5,0.027870602
Wi01-3452,White,14.99,5,7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,0.049163967
Wi01-3453,White,17.99,6,6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,0.024567369
Wi01-3454,White,17.99,6,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,0.02480005
Wi01-3455,White,13.99,6,6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,0.028246593
Wi01-3456,White,20.99,7,6.3,0.15,0.3,1.4,0.022,38,100,0.99099,3.42,0.57,11.4,0.018972596
Wi01-3457,White,9.99,4,6.8,0.27,0.29,4.6,0.046,6,88,0.99458,3.34,0.48,10.6,0.051186503
Wi01-3458,White,15.99,6,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,0.030886981
Wi01-3459,White,14.99,5,6.8,0.51,0.3,4.2,0.066,38,165,0.9945,3.2,0.42,9.1,0.044135301
Wi01-3460,White,15.99,6,5.8,0.23,0.2,2,0.043,39,154,0.99226,3.21,0.39,10.2,0.028923134
Wi01-3461,White,16.99,6,6.5,0.32,0.23,1.2,0.054,39,208,0.99272,3.18,0.46,9.9,0.029932592
Wi01-3462,White,14.99,6,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,0.024878345
Wi01-3463,White,21.99,7,6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,0.022612923
Wi01-3464,White,19.99,7,6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,0.01831096
Wi01-3465,White,14.99,6,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,0.026962826
Wi01-3466,White,14.99,6,6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,0.028341779
Wi01-3467,White,9.99,5,6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,0.0336672
Wi01-3468,White,8.99,5,5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,0.046447681
Wi01-3469,White,16.99,6,8,0.26,0.28,4.8,0.05,34,150,0.99437,3.13,0.5,10,0.026699133
Wi01-3470,White,15.99,6,6.7,0.13,0.29,5.3,0.051,31,122,0.9944,3.44,0.37,9.7,0.028057653
Wi01-3471,White,16.99,6,7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,0.032232175
Wi01-3472,White,17.99,6,6.5,0.31,0.61,13,0.053,31,123,0.99708,3.09,0.5,9.3,0.025436943
Wi01-3473,White,19.99,7,7.2,0.16,0.29,1,0.031,40,123,0.98958,3.12,0.4,12.1,0.020006042
Wi01-3474,White,18.99,6,8.1,0.28,0.49,1,0.04,32,148,0.9936,3.13,0.41,10,0.030670989
Wi01-3475,White,14.99,5,7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,0.035870064
Wi01-3476,White,13.99,5,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,0.04032193
Wi01-3477,White,20.99,7,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,0.02359598
Wi01-3478,White,17.99,6,6.8,0.52,0.32,13.2,0.044,54,221,0.9972,3.27,0.5,9.6,0.02609869
Wi01-3479,White,18.99,6,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,0.032582205
Wi01-3480,White,9.99,5,5.9,0.26,0.27,18.2,0.048,52,168,0.9993,3.35,0.44,9.4,0.043766741
Wi01-3481,White,11.99,5,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,0.035734578
Wi01-3482,White,7.99,4,7.6,0.33,0.36,2.1,0.034,26,172,0.9944,3.42,0.48,10.5,0.072652771
Wi01-3483,White,19.99,6,6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,0.029932592
Wi01-3484,White,14.99,5,6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,0.048091721
Wi01-3485,White,21.99,7,6.6,0.21,0.31,11.4,0.039,46,165,0.99795,3.41,0.44,9.8,0.022210327
Wi01-3486,White,13.99,6,6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,0.024957012
Wi01-3487,White,14.99,6,6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,0.026699133
Wi01-3488,White,14.99,6,6.7,0.39,0.31,2.7,0.054,27,202,0.9948,3.46,0.57,10.5,0.024722123
Wi01-3489,White,14.99,5,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,0.034807307
Wi01-3490,White,8.99,5,8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,0.037412688
Wi01-3491,White,16.99,6,7,0.22,0.24,11,0.041,75,167,0.99508,2.98,0.56,10.5,0.030995834
Wi01-3492,White,15.99,6,5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9,0.025682117
Wi01-3493,White,15.99,6,6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,0.02480005
Wi01-3494,White,13.99,6,6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,0.029320698
